,label,area,Min Threshold,Max Threshold,type,percent_raw,region,plate,notes,calculation,well,treatment,genotype,temperature,symbiotic_state,cohort
281,F6-bf-Snap-363.czi,1568.712,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,F6-VWA-25,VWA-25,VWA,25,sym,W7-8
282,F6-fl-Snap-362.czi,738.192,998,65535,Symbiont Area,47.057,Tentacle,VWA-25,,47.05720362,F6-VWA-25,VWA-25,VWA,25,sym,W7-8
283,F6-bf-Snap-363.czi,9850.346,0,65535,Tentacle Area,0,Body column,VWA-25,,n/a,F6-VWA-25,VWA-25,VWA,25,sym,W7-8
284,F6-fl-Snap-362.czi,3322.513,660,65535,Symbiont Area,33.73,Body column,VWA-25,,33.72991162,F6-VWA-25,VWA-25,VWA,25,sym,W7-8
285,F7-bf-Snap-365.czi,3032.556,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,F7-VWA-25,VWA-25,VWA,25,sym,W7-8
286,F7-fl-Snap-364.czi,1195.94,1326,65535,Symbiont Area,39.437,Tentacle,VWA-25,,39.4366996,F7-VWA-25,VWA-25,VWA,25,sym,W7-8
287,F7-bf-Snap-365.czi,3408.138,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,F7-VWA-25,VWA-25,VWA,25,sym,W7-8
288,F7-fl-Snap-364.czi,2588.646,1399,65535,Symbiont Area,75.955,Tentacle,VWA-25,,75.9548469,F7-VWA-25,VWA-25,VWA,25,sym,W7-8
289,F7-bf-Snap-365.czi,6782.978,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,F7-VWA-25,VWA-25,VWA,25,sym,W7-8
290,F7-fl-Snap-364.czi,4694.677,1836,65535,Symbiont Area,69.213,Tentacle,VWA-25,,69.21262313,F7-VWA-25,VWA-25,VWA,25,sym,W7-8
291,F7-bf-Snap-365.czi,1487.196,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,F7-VWA-25,VWA-25,VWA,25,sym,W7-8
292,F7-fl-Snap-364.czi,1232.482,1443,65535,Symbiont Area,82.873,Tentacle,VWA-25,,82.87286948,F7-VWA-25,VWA-25,VWA,25,sym,W7-8
293,F7-bf-Snap-365.czi,813.871,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,F7-VWA-25,VWA-25,VWA,25,sym,W7-8
294,F7-fl-Snap-364.czi,618.187,1326,65535,Symbiont Area,75.956,Tentacle,VWA-25,,75.95638621,F7-VWA-25,VWA-25,VWA,25,sym,W7-8
295,F7-bf-Snap-365.czi,23171.752,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,F7-VWA-25,VWA-25,VWA,25,sym,W7-8
296,F7-fl-Snap-364.czi,10598.268,568,65535,Symbiont Area,45.738,Tentacle,VWA-25,,45.73787947,F7-VWA-25,VWA-25,VWA,25,sym,W7-8
297,F8-bf-Snap-367.czi,2283.552,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,F8-VWA-25,VWA-25,VWA,25,sym,W7-8
298,F8-fl-Snap-366.czi,1455.41,1991,65535,Symbiont Area,63.734,Tentacle,VWA-25,,63.73448032,F8-VWA-25,VWA-25,VWA,25,sym,W7-8
299,F8-bf-Snap-367.czi,758.517,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,F8-VWA-25,VWA-25,VWA,25,sym,W7-8
300,F8-fl-Snap-366.czi,539.049,1593,65535,Symbiont Area,71.066,Tentacle,VWA-25,,71.06617254,F8-VWA-25,VWA-25,VWA,25,sym,W7-8
301,F8-bf-Snap-367.czi,3810.533,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,F8-VWA-25,VWA-25,VWA,25,sym,W7-8
302,F8-fl-Snap-366.czi,2157.277,1479,65535,Symbiont Area,56.614,Tentacle,VWA-25,,56.61352362,F8-VWA-25,VWA-25,VWA,25,sym,W7-8
303,F8-bf-Snap-367.czi,11978.433,0,65535,Tentacle Area,0,Body column,VWA-25,,n/a,F8-VWA-25,VWA-25,VWA,25,sym,W7-8
304,F8-fl-Snap-366.czi,5259.241,939,65535,Symbiont Area,43.906,Body column,VWA-25,,43.90591824,F8-VWA-25,VWA-25,VWA,25,sym,W7-8
113,A1-bf-Snap-168.czi,3955.188,0,65535,Tentacle Area,0,Tentacle,VWA-32,Fluorescent image is blurry ,n/a,A1-VWA-32,VWA-32,VWA,32,sym,W7-8
114,A1-fl-Snap-167.czi,165.845,45,65535,Symbiont Area,4.193,Tentacle,VWA-32,,4.193100303,A1-VWA-32,VWA-32,VWA,32,sym,W7-8
115,A1-bf-Snap-168.czi,3612.255,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,A1-VWA-32,VWA-32,VWA,32,sym,W7-8
116,A1-fl-Snap-167.czi,145.736,45,65535,Symbiont Area,4.034,Tentacle,VWA-32,,4.034488152,A1-VWA-32,VWA-32,VWA,32,sym,W7-8
117,A1-bf-Snap-168.czi,1929.592,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,A1-VWA-32,VWA-32,VWA,32,sym,W7-8
118,A1-fl-Snap-167.czi,105.95,45,65535,Symbiont Area,5.491,Tentacle,VWA-32,,5.490798055,A1-VWA-32,VWA-32,VWA,32,sym,W7-8
119,A1-bf-Snap-168.czi,678.082,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,A1-VWA-32,VWA-32,VWA,32,sym,W7-8
120,A1-fl-Snap-167.czi,55.137,45,65535,Symbiont Area,8.131,Tentacle,VWA-32,,8.131317451,A1-VWA-32,VWA-32,VWA,32,sym,W7-8
121,A2-bf-Snap-170.czi,2604.43,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,A2-VWA-32,VWA-32,VWA,32,sym,W7-8
122,A2-fl-Snap-169.czi,60.759,919,65535,Symbiont Area,2.333,Tentacle,VWA-32,,2.332909696,A2-VWA-32,VWA-32,VWA,32,sym,W7-8
123,A2-bf-Snap-170.czi,548.563,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,A2-VWA-32,VWA-32,VWA,32,sym,W7-8
124,A2-fl-Snap-169.czi,88.652,1183,65535,Symbiont Area,16.161,Tentacle,VWA-32,,16.16076914,A2-VWA-32,VWA-32,VWA,32,sym,W7-8
125,A2-bf-Snap-170.czi,1798.776,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,A2-VWA-32,VWA-32,VWA,32,sym,W7-8
126,A2-fl-Snap-169.czi,104.869,716,65535,Symbiont Area,5.83,Tentacle,VWA-32,,5.830019969,A2-VWA-32,VWA-32,VWA,32,sym,W7-8
127,A2-bf-Snap-170.czi,1130.208,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,A2-VWA-32,VWA-32,VWA,32,sym,W7-8
128,A2-fl-Snap-169.czi,131.681,1370,65535,Symbiont Area,11.651,Tentacle,VWA-32,,11.65104122,A2-VWA-32,VWA-32,VWA,32,sym,W7-8
305,A3-bf-Snap-172.czi,7096.937,0,65535,Tentacle Area,0,Tentacle,VWA-32,"Flourescence dots are visible but the animal is not, animal is on side",n/a,A3-VWA-32,VWA-32,VWA,32,sym,W7-8
306,A3-fl-Snap-171.czi,77.192,1156,65535,Symbiont Area,1.088,Tentacle,VWA-32,,1.087680502,A3-VWA-32,VWA-32,VWA,32,sym,W7-8
307,A3-bf-Snap-172.czi,4687.326,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,A3-VWA-32,VWA-32,VWA,32,sym,W7-8
308,A3-fl-Snap-171.czi,28.325,1552,65535,Symbiont Area,0.604,Tentacle,VWA-32,,0.6042890979,A3-VWA-32,VWA-32,VWA,32,sym,W7-8
309,A3-bf-Snap-172.czi,7818.912,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,A3-VWA-32,VWA-32,VWA,32,sym,W7-8
310,A3-fl-Snap-171.czi,1684.393,41,65535,Symbiont Area,21.543,Tentacle,VWA-32,,21.54254965,A3-VWA-32,VWA-32,VWA,32,sym,W7-8
311,A3-bf-Snap-172.czi,4368.61,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,A3-VWA-32,VWA-32,VWA,32,sym,W7-8
312,A3-fl-Snap-171.czi,460.775,55,65535,Symbiont Area,10.547,Tentacle,VWA-32,,10.54740524,A3-VWA-32,VWA-32,VWA,32,sym,W7-8
313,A4-bf-Snap-174.czi,2720.975,0,65535,Tentacle Area,10.547,Tentacle,VWA-32,,n/a,A4-VWA-32,VWA-32,VWA,32,sym,W7-8
314,A4-fl-Snap-173.czi,382.286,877,65535,Symbiont Area,14.05,Tentacle,VWA-32,,14.04959619,A4-VWA-32,VWA-32,VWA,32,sym,W7-8
315,A4-bf-Snap-174.czi,6328.257,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,A4-VWA-32,VWA-32,VWA,32,sym,W7-8
316,A4-fl-Snap-173.czi,883.063,1049,65535,Symbiont Area,13.954,Tentacle,VWA-32,,13.95428473,A4-VWA-32,VWA-32,VWA,32,sym,W7-8
317,A4-bf-Snap-174.czi,3213.103,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,A4-VWA-32,VWA-32,VWA,32,sym,W7-8
318,A4-fl-Snap-173.czi,90.166,924,65535,Symbiont Area,2.806,Tentacle,VWA-32,,2.806197,A4-VWA-32,VWA-32,VWA,32,sym,W7-8
319,A4-bf-Snap-174.czi,1849.589,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,A4-VWA-32,VWA-32,VWA,32,sym,W7-8
320,A4-fl-Snap-173.czi,108.329,627,65535,Symbiont Area,5.857,Tentacle,VWA-32,,5.856922808,A4-VWA-32,VWA-32,VWA,32,sym,W7-8
321,A5-bf-Snap-176.czi,2363.123,0,65535,Tentacle Area,0,Tentacle,VWA-32,"Image very blurry, tentacles not visibile in floroscent image, only 1 tentacle clear ",n/a,A5-VWA-32,VWA-32,VWA,32,sym,W7-8
322,A5-fl-Snap-175.czi,123.248,1239,65535,Symbiont Area,5.215,Tentacle,VWA-32,,5.215471222,A5-VWA-32,VWA-32,VWA,32,sym,W7-8
323,A6-bf-Snap-178.czi,1844.832,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,A6-VWA-32,VWA-32,VWA,32,sym,W7-8
324,A6-fl-Snap-177.czi,44.326,1609,65535,Symbiont Area,2.403,Tentacle,VWA-32,,2.402712008,A6-VWA-32,VWA-32,VWA,32,sym,W7-8
325,A6-bf-Snap-178.czi,1552.279,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,A6-VWA-32,VWA-32,VWA,32,sym,W7-8
326,A6-fl-Snap-177.czi,27.893,1609,65535,Symbiont Area,1.797,Tentacle,VWA-32,,1.796906355,A6-VWA-32,VWA-32,VWA,32,sym,W7-8
327,A7-bf-Snap-180.czi,1920.943,0,65535,Tentacle Area,0,Tentacle,VWA-32,only 1 clear tentacle in flourescent image ,n/a,A7-VWA-32,VWA-32,VWA,32,sym,W7-8
328,A7-fl-Snap-179.czi,37.407,1564,65535,Symbiont Area,1.947,Tentacle,VWA-32,,1.94732483,A7-VWA-32,VWA-32,VWA,32,sym,W7-8
329,A8-bf-Snap-182.czi,2997.743,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,A8-VWA-32,VWA-32,VWA,32,sym,W7-8
330,A8-fl-Snap-181.czi,79.138,1230,65535,Symbiont Area,2.64,Tentacle,VWA-32,,2.639919433,A8-VWA-32,VWA-32,VWA,32,sym,W7-8
331,A8-bf-Snap-182.czi,1693.907,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,A8-VWA-32,VWA-32,VWA,32,sym,W7-8
332,A8-fl-Snap-181.czi,32.65,1404,65535,Symbiont Area,1.927,Tentacle,VWA-32,,1.92749661,A8-VWA-32,VWA-32,VWA,32,sym,W7-8
333,A8-bf-Snap-182.czi,2509.507,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,A8-VWA-32,VWA-32,VWA,32,sym,W7-8
334,A8-fl-Snap-181.czi,46.488,1471,65535,Symbiont Area,1.852,Tentacle,VWA-32,,1.852475407,A8-VWA-32,VWA-32,VWA,32,sym,W7-8
129,B1-bf-Snap-184.czi,1463.627,0,65535,Tentacle Area,11.651,Tentacle,VWA-32,"Very blurry image, fluorescent image is very bright, almost looks like brightfield ",n/a,B1-VWA-32,VWA-32,VWA,32,sym,W7-8
130,B1-fl-Snap-183.czi,34.38,1205,65535,Symbiont Area,2.349,Tentacle,VWA-32,,2.348959127,B1-VWA-32,VWA-32,VWA,32,sym,W7-8
131,B1-bf-Snap-184.czi,2134.573,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,B1-VWA-32,VWA-32,VWA,32,sym,W7-8
132,B1-fl-Snap-183.czi,76.327,1257,65535,Symbiont Area,3.576,Tentacle,VWA-32,,3.575750279,B1-VWA-32,VWA-32,VWA,32,sym,W7-8
133,B2-bf-Snap-186.czi,1817.804,0,65535,Tentacle Area,3.576,Tentacle,VWA-32,,n/a,B2-VWA-32,VWA-32,VWA,32,sym,W7-8
134,B2-fl-Snap-185.czi,124.546,581,65535,Symbiont Area,6.851,Tentacle,VWA-32,,6.851453732,B2-VWA-32,VWA-32,VWA,32,sym,W7-8
135,B2-bf-Snap-186.czi,1522.656,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,B2-VWA-32,VWA-32,VWA,32,sym,W7-8
136,B2-fl-Snap-185.czi,66.597,1303,65535,Symbiont Area,4.374,Tentacle,VWA-32,,4.373739045,B2-VWA-32,VWA-32,VWA,32,sym,W7-8
137,B2-bf-Snap-186.czi,1916.618,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,B2-VWA-32,VWA-32,VWA,32,sym,W7-8
138,B2-fl-Snap-185.czi,76.76,1381,65535,Symbiont Area,4.005,Tentacle,VWA-32,,4.004971257,B2-VWA-32,VWA-32,VWA,32,sym,W7-8
139,B2-bf-Snap-186.czi,1696.501,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,B2-VWA-32,VWA-32,VWA,32,sym,W7-8
140,B2-fl-Snap-185.czi,9.514,1475,65535,Symbiont Area,0.561,Tentacle,VWA-32,,0.5608013199,B2-VWA-32,VWA-32,VWA,32,sym,W7-8
141,B2-bf-Snap-186.czi,1929.376,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,B2-VWA-32,VWA-32,VWA,32,sym,W7-8
142,B2-fl-Snap-185.czi,64.651,1491,65535,Symbiont Area,3.351,Tentacle,VWA-32,,3.350876138,B2-VWA-32,VWA-32,VWA,32,sym,W7-8
335,B3-bf-Snap-188.czi,13349.515,0,65535,Tentacle Area,0,Body column,VWA-32,"The animal has no flourescence in image, other ""stuff"" surrounding animal, no tentacles",n/a,B3-VWA-32,VWA-32,VWA,32,sym,W7-8
336,B3-fl-Snap-187.czi,269.2,282,65535,Symbiont Area,2.017,Body column ,VWA-32,,2.016552661,B3-VWA-32,VWA-32,VWA,32,sym,W7-8
337,B4-bfl-Snap-190.czi,2475.344,0,65535,Tentacle Area,0,Tentacle,VWA-32,"Flourescence image very blurry, tentacles not clearly visibile ",n/a,B4-VWA-32,VWA-32,VWA,32,sym,W7-8
338,B4-fl-Snap-189.czi,156.547,1111,65535,Symbiont Area,6.324,Tentacle,VWA-32,,6.324252306,B4-VWA-32,VWA-32,VWA,32,sym,W7-8
339,B4-bfl-Snap-190.czi,2081.382,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,B4-VWA-32,VWA-32,VWA,32,sym,W7-8
340,B4-fl-Snap-189.czi,15.568,1150,65535,Symbiont Area,0.748,Tentacle,VWA-32,,0.7479645735,B4-VWA-32,VWA-32,VWA,32,sym,W7-8
341,B4-bfl-Snap-190.czi,1098.423,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,B4-VWA-32,VWA-32,VWA,32,sym,W7-8
342,B4-fl-Snap-189.czi,16.217,980,65535,Symbiont Area,1.476,Tentacle,VWA-32,,1.476389333,B4-VWA-32,VWA-32,VWA,32,sym,W7-8
REMOVED,B5-fl/bl-Snap-191/192.czi,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,VWA-32,"Flourescence image very blurry, white is blurry as well tentacles cannot be imaged ",REMOVED,B5-VWA-32,VWA-32,VWA,32,sym,W7-8
343,B6-bf-Snap-194.czi,8751.491,0,65535,Tentacle Area,0,Body column ,VWA-32,"White debris surrounding organism, no tentacles visibile in flourescence image, only body imaged ",n/a,B6-VWA-32,VWA-32,VWA,32,sym,W7-8
344,B6-fl-Snap-193.czi,846.953,641,65535,Symbiont Area,9.678,Body column ,VWA-32,,9.677813758,B6-VWA-32,VWA-32,VWA,32,sym,W7-8
REMOVED,B7-bf/fl-Snap-195/196.czi,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,VWA-32,"Debris surrounding animal, animal not visibile at all in fluorescent image, cannot measure ",REMOVED,B7-VWA-32,VWA-32,VWA,32,sym,W7-8
REMOVED,B8-bf/fl-Snap-197/198.czi,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,VWA-32,"Debris surrounding animal, animal not visibile at all in fluorescent image, cannot measure ",REMOVED,B8-VWA-32,VWA-32,VWA,32,sym,W7-8
345,C1-bf-Snap-205.czi,1460.384,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,C1-VWA-32,VWA-32,VWA,32,sym,W7-8
346,C1-fl-Snap-204.czi,42.38,1162,65535,Symbiont Area,2.902,Tentacle,VWA-32,,2.901976466,C1-VWA-32,VWA-32,VWA,32,sym,W7-8
347,C1-bf-Snap-205.czi,1552.495,0,65535,0,0,0,VWA-32,,REMOVED,C1-VWA-32,VWA-32,VWA,32,sym,W7-8
348,C1-bf-Snap-205.czi,1461.249,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,C1-VWA-32,VWA-32,VWA,32,sym,W7-8
349,C1-fl-Snap-204.czi,24.001,878,65535,Symbiont Area,1.642,Tentacle,VWA-32,,1.642498985,C1-VWA-32,VWA-32,VWA,32,sym,W7-8
REMOVED,C2-fl/bf-Snap-206/207.czi,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,VWA-32,"Debris surrounding animal, animal not visibile at all in fluorescent image, cannot measure ",REMOVED,C2-VWA-32,VWA-32,VWA,32,sym,W7-8
350,C3-bl-Snap-209.czi,1663.635,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,C3-VWA-32,VWA-32,VWA,32,sym,W7-8
351,C3-fl-Snap-208.czi,74.165,1704,65535,Symbiont Area,4.458,Tentacle,VWA-32,,4.458009119,C3-VWA-32,VWA-32,VWA,32,sym,W7-8
352,C3-bl-Snap-209.czi,1155.723,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,C3-VWA-32,VWA-32,VWA,32,sym,W7-8
353,C3-fl-Snap-208.czi,86.058,991,65535,Symbiont Area,7.446,Tentacle,VWA-32,,7.446247933,C3-VWA-32,VWA-32,VWA,32,sym,W7-8
354,C4-bf-Snap-211.czi,4766.464,0,65535,Tentacle Area,0,Tentacle,VWA-32,No flourescence visibile ,REMOVED,C4-VWA-32,VWA-32,VWA,32,sym,W7-8
355,C4-fl-Snap-210.czi,2486.155,50,65535,Symbiont Area,52.159,Tentacle,VWA-32,,REMOVED,C4-VWA-32,VWA-32,VWA,32,sym,W7-8
356,C5-bf-Snap-215.czi,1213.671,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,C5-VWA-32,VWA-32,VWA,32,sym,W7-8
357,C5-fl-Snap-214.czi,38.488,772,65535,Symbiont Area,3.171,Tentacle,VWA-32,,3.171205376,C5-VWA-32,VWA-32,VWA,32,sym,W7-8
358,C5-bf-Snap-215.czi,1397.03,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,C5-VWA-32,VWA-32,VWA,32,sym,W7-8
359,C5-fl-Snap-214.czi,240.658,1024,65535,Symbiont Area,17.226,Tentacle,VWA-32,,17.22640172,C5-VWA-32,VWA-32,VWA,32,sym,W7-8
360,C6-bf-Snap-217.czi,3216.131,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,C6-VWA-32,VWA-32,VWA,32,sym,W7-8
361,C6-fl-Snap-216.czi,234.82,1449,65535,Symbiont Area,7.301,Tentacle,VWA-32,,7.301319505,C6-VWA-32,VWA-32,VWA,32,sym,W7-8
362,C6-bf-Snap-217.czi,4026.758,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,C6-VWA-32,VWA-32,VWA,32,sym,W7-8
363,C6-fl-Snap-216.czi,204.333,786,65535,Symbiont Area,5.074,Tentacle,VWA-32,,5.074379935,C6-VWA-32,VWA-32,VWA,32,sym,W7-8
364,C7-bf-Snap-219.czi,2306.472,0,65535,Tentacle Area,0,Tentacle,VWA-32,"Animal barely visibile in both images, only one tentacle a little clear ",n/a,C7-VWA-32,VWA-32,VWA,32,sym,W7-8
365,C7-fl-Snap-218.czi,98.599,1013,65535,Symbiont Area,4.275,Tentacle,VWA-32,,4.274883892,C7-VWA-32,VWA-32,VWA,32,sym,W7-8
366,C8-bf-Snap-221.czi,1236.591,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,C8-VWA-32,VWA-32,VWA,32,sym,W7-8
367,C8-fl-Snap-220.czi,71.138,1841,65535,Symbiont Area,5.753,Tentacle,VWA-32,,5.75275091,C8-VWA-32,VWA-32,VWA,32,sym,W7-8
368,C8-bf-Snap-221.czi,3343.92,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,C8-VWA-32,VWA-32,VWA,32,sym,W7-8
369,C8-fl-Snap-220.czi,76.327,1439,65535,Symbiont Area,2.283,Tentacle,VWA-32,,2.282560588,C8-VWA-32,VWA-32,VWA,32,sym,W7-8
370,C8-bf-Snap-221.czi,1839.642,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,C8-VWA-32,VWA-32,VWA,32,sym,W7-8
371,C8-fl-Snap-220.czi,19.46,897,65535,Symbiont Area,1.058,Tentacle,VWA-32,,1.05781451,C8-VWA-32,VWA-32,VWA,32,sym,W7-8
155,D1-bf-Snap-223.czi,2592.322,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,D1-VWA-32,VWA-32,VWA,32,sym,W7-8
156,D1-fl-Snap-222.czi,79.138,63,65535,Symbiont Area,3.053,Tentacle,VWA-32,,3.052784338,D1-VWA-32,VWA-32,VWA,32,sym,W7-8
157,D1-bf-Snap-223.czi,2701.515,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,D1-VWA-32,VWA-32,VWA,32,sym,W7-8
158,D1-fl-Snap-222.czi,17.082,910,65535,Symbiont Area,0.632,Tentacle,VWA-32,,0.6323118695,D1-VWA-32,VWA-32,VWA,32,sym,W7-8
159,D1-bf-Snap-223.czi,3719.719,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,D1-VWA-32,VWA-32,VWA,32,sym,W7-8
160,D1-fl-Snap-222.czi,16.001,1099,65535,Symbiont Area,0.43,Tentacle,VWA-32,,0.4301669024,D1-VWA-32,VWA-32,VWA,32,sym,W7-8
161,D1-bf-Snap-223.czi,5887.591,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,D1-VWA-32,VWA-32,VWA,32,sym,W7-8
162,D1-fl-Snap-222.czi,208.873,63,65535,Symbiont Area,3.548,Tentacle,VWA-32,,3.547681896,D1-VWA-32,VWA-32,VWA,32,sym,W7-8
163,D1-bf-Snap-223.czi,1772.18,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,D1-VWA-32,VWA-32,VWA,32,sym,W7-8
164,D1-fl-Snap-222.czi,31.569,487,65535,Symbiont Area,1.781,Tentacle,VWA-32,,1.781365324,D1-VWA-32,VWA-32,VWA,32,sym,W7-8
165,D2-bfSnap-225.czi,2105.383,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,D2-VWA-32,VWA-32,VWA,32,sym,W7-8
166,D2-fl-Snap-224.czi,826.412,72,65535,Symbiont Area,39.252,Tentacle,VWA-32,,39.25233556,D2-VWA-32,VWA-32,VWA,32,sym,W7-8
167,D2-bfSnap-225.czi,2479.02,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,D2-VWA-32,VWA-32,VWA,32,sym,W7-8
168,D2-fl-Snap-224.czi,1338,58,65535,Symbiont Area,53.973,Tentacle,VWA-32,,53.97294092,D2-VWA-32,VWA-32,VWA,32,sym,W7-8
169,D2-bfSnap-225.czi,5544.009,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,D2-VWA-32,VWA-32,VWA,32,sym,W7-8
170,D2-fl-Snap-224.czi,39.137,1369,65535,Symbiont Area,0.706,Tentacle,VWA-32,,0.7059331974,D2-VWA-32,VWA-32,VWA,32,sym,W7-8
171,D2-bfSnap-225.czi,5975.162,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,D2-VWA-32,VWA-32,VWA,32,sym,W7-8
172,D2-fl-Snap-224.czi,67.03,1484,65535,Symbiont Area,1.122,Tentacle,VWA-32,,1.121810589,D2-VWA-32,VWA-32,VWA,32,sym,W7-8
173,D2-bfSnap-225.czi,1147.074,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,D2-VWA-32,VWA-32,VWA,32,sym,W7-8
174,D2-fl-Snap-224.czi,438.288,86,65535,Symbiont Area,38.209,Tentacle,VWA-32,,38.20921754,D2-VWA-32,VWA-32,VWA,32,sym,W7-8
372,D3-bf-Snap-227.czi,1879.644,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,D3-VWA-32,VWA-32,VWA,32,sym,W7-8
373,D3-fl-Snap-226.czi,99.68,1510,65535,Symbiont Area,5.303,Tentacle,VWA-32,,5.30313187,D3-VWA-32,VWA-32,VWA,32,sym,W7-8
374,D3-bf-Snap-227.czi,2781.086,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,D3-VWA-32,VWA-32,VWA,32,sym,W7-8
375,D3-fl-Snap-226.czi,76.111,1383,65535,Symbiont Area,2.737,Tentacle,VWA-32,,2.736736656,D3-VWA-32,VWA-32,VWA,32,sym,W7-8
REMOVED,D4-fl/bf-Snap-227/228czi,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,VWA-32,"Animal is not visible in flourescent image, cannot measure ",REMOVED,D4-VWA-32,VWA-32,VWA,32,sym,W7-8
376,D5-bf-Snap-231.czi,2192.738,0,65535,Tentacle Area,0,Tentacle,VWA-32,,n/a,D5-VWA-32,VWA-32,VWA,32,sym,W7-8
377,D5-fl-Snap-230.czi,147.682,1120,65535,Symbiont Area,6.735,Tentacle,VWA-32,,6.735049969,D5-VWA-32,VWA-32,VWA,32,sym,W7-8
378,D5-bf-Snap-231.czi,1505.358,0,65535,Tentacle Area,6.735,Tentacle,VWA-32,,n/a,D5-VWA-32,VWA-32,VWA,32,sym,W7-8
379,D5-fl-Snap-230.czi,144.006,964,65535,Symbiont Area,9.566,Tentacle,VWA-32,,9.566229428,D5-VWA-32,VWA-32,VWA,32,sym,W7-8
380,D5-bf-Snap-231.czi,3413.544,0,65535,Tentacle Area,0,Body column,VWA-32,,n/a,D5-VWA-32,VWA-32,VWA,32,sym,W7-8
381,D5-fl-Snap-230.czi,33.299,1400,65535,Symbiont Area,0.975,Body column,VWA-32,,0.9754964342,D5-VWA-32,VWA-32,VWA,32,sym,W7-8
REMOVED,D6-fl/bf-Snap-232/233.czi,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,VWA-32,"Animal is not visibile, cannot measure ",REMOVED,D6-VWA-32,VWA-32,VWA,32,sym,W7-8
