lacerate_id,parent_id,tub_id,formation_date,cohort_week,initial_notes,removal_date,cohort,genotype,temp,treatment,observer
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
P2_VWA_32_Tub1_Lacerate 137,P2_VWA_32_Tub1,VWA_32_Tub1,2026-04-16,W9-10,,2026-04-20,W9-10,VWA,32,VWA_32,Maddox
P2_VWA_32_Tub1_Lacerate 138,P2_VWA_32_Tub1,VWA_32_Tub1,2026-04-16,W9-10,,2026-04-20,W9-10,VWA,32,VWA_32,Maddox
P1_VWA_32_Tub1_Lacerate 139,P1_VWA_32_Tub1,VWA_32_Tub1,2026-04-16,W9-10,,2026-04-20,W9-10,VWA,32,VWA_32,Maddox
PX_VWA_32_Tub1_Lacerate 140,PX_VWA_32_Tub1,VWA_32_Tub1,2026-04-16,W9-10,,2026-04-20,W9-10,VWA,32,VWA_32,Maddox
P2_VWA_32_Tub1_Lacerate 141,P2_VWA_32_Tub1,VWA_32_Tub1,2026-04-16,W9-10,,2026-04-20,W9-10,VWA,32,VWA_32,Maddox
P2_VWA_32_Tub1_Lacerate 142,P2_VWA_32_Tub1,VWA_32_Tub1,2026-04-16,W9-10,,2026-04-20,W9-10,VWA,32,VWA_32,Maddox
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
P1_VWA_32_Tub2_Lacerate 85,P1_VWA_32_Tub2,VWA_32_Tub2,2026-04-16,W9-10,,2026-04-20,W9-10,VWA,32,VWA_32,Maddox
P2_VWA_32_Tub2_Lacerate 86,P2_VWA_32_Tub2,VWA_32_Tub2,2026-04-16,W9-10,,2026-04-20,W9-10,VWA,32,VWA_32,Maddox
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
P2_VWA_32_Tub2_Lacerate 93,P2_VWA_32_Tub2,VWA_32_Tub2,2026-04-16,W9-10,,2026-04-20,W9-10,VWA,32,VWA_32,Maddox
P2_VWA_32_Tub2_Lacerate 94,P2_VWA_32_Tub2,VWA_32_Tub2,2026-04-16,W9-10,,2026-04-20,W9-10,VWA,32,VWA_32,Maddox
P2_VWA_32_Tub2_Lacerate 95,P2_VWA_32_Tub2,VWA_32_Tub2,2026-04-16,W9-10,,2026-04-20,W9-10,VWA,32,VWA_32,Maddox
P2_VWA_32_Tub2_Lacerate 96,P2_VWA_32_Tub2,VWA_32_Tub2,2026-04-16,W9-10,,2026-04-20,W9-10,VWA,32,VWA_32,Maddox
P2_VWA_32_Tub2_Lacerate 97,P2_VWA_32_Tub2,VWA_32_Tub2,2026-04-16,W9-10,,2026-04-20,W9-10,VWA,32,VWA_32,Maddox
P2_VWA_32_Tub2_Lacerate 98,P2_VWA_32_Tub2,VWA_32_Tub2,2026-04-16,W9-10,,2026-04-20,W9-10,VWA,32,VWA_32,Maddox
P2_VWA_32_Tub2_Lacerate 99,P2_VWA_32_Tub2,VWA_32_Tub2,2026-04-16,W9-10,,2026-04-20,W9-10,VWA,32,VWA_32,Maddox
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
PX_VWA_32_Tub3_Lacerate 81,PX_VWA_32_Tub3,VWA_32_Tub3,2026-04-16,W9-10,,2026-04-20,W9-10,VWA,32,VWA_32,Maddox
PX_VWA_32_Tub3_Lacerate 82,PX_VWA_32_Tub3,VWA_32_Tub3,2026-04-16,W9-10,,2026-04-20,W9-10,VWA,32,VWA_32,Maddox
PX_VWA_32_Tub3_Lacerate 83,PX_VWA_32_Tub3,VWA_32_Tub3,2026-04-16,W9-10,,2026-04-20,W9-10,VWA,32,VWA_32,Maddox
P2_H2_25_Tub1_Lacerate 189,P2_H2_25_Tub1,H2_25_Tub1,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
P2_H2_25_Tub1_Lacerate 190,P2_H2_25_Tub1,H2_25_Tub1,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
P2_H2_25_Tub1_Lacerate 191,P2_H2_25_Tub1,H2_25_Tub1,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
P3_H2_25_Tub1_Lacerate 192,P3_H2_25_Tub1,H2_25_Tub1,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
P3_H2_25_Tub1_Lacerate 193,P3_H2_25_Tub1,H2_25_Tub1,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
P3_H2_25_Tub1_Lacerate 194,P3_H2_25_Tub1,H2_25_Tub1,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
P1_H2_25_Tub1_Lacerate 195,P1_H2_25_Tub1,H2_25_Tub1,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
P1_H2_25_Tub1_Lacerate 196,P1_H2_25_Tub1,H2_25_Tub1,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
P1_H2_25_Tub1_Lacerate 197,P1_H2_25_Tub1,H2_25_Tub1,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
P1_H2_25_Tub1_Lacerate 198,P1_H2_25_Tub1,H2_25_Tub1,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
P1_H2_25_Tub1_Lacerate 199,P1_H2_25_Tub1,H2_25_Tub1,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
P2_H2_25_Tub2_Lacerate 139,P2_H2_25_Tub2,H2_25_Tub2,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
P2_H2_25_Tub2_Lacerate 140,P2_H2_25_Tub2,H2_25_Tub2,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
P1_H2_25_Tub2_Lacerate 141,P1_H2_25_Tub2,H2_25_Tub2,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
P1_H2_25_Tub2_Lacerate 142,P1_H2_25_Tub2,H2_25_Tub2,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
P3_H2_25_Tub3_Lacerate 151,P3_H2_25_Tub3,H2_25_Tub3,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
P3_H2_25_Tub3_Lacerate 152,P3_H2_25_Tub3,H2_25_Tub3,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
PX_H2_25_Tub3_Lacerate 153,PX_H2_25_Tub3,H2_25_Tub3,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
PX_H2_25_Tub3_Lacerate 154,PX_H2_25_Tub3,H2_25_Tub3,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
PX_H2_25_Tub3_Lacerate 155,PX_H2_25_Tub3,H2_25_Tub3,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
PX_H2_25_Tub3_Lacerate 156,PX_H2_25_Tub3,H2_25_Tub3,2026-04-17,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
P3_VWA_25_Tub1_Lacerate 158,P3_VWA_25_Tub1,VWA_25_Tub1,2026-04-17,W9-10,,2026-04-20,W9-10,VWA,25,VWA_25,Aiden
P2_VWA_25_Tub1_Lacerate 159,P2_VWA_25_Tub1,VWA_25_Tub1,2026-04-17,W9-10,,2026-04-20,W9-10,VWA,25,VWA_25,Aiden
P2_VWA_25_Tub1_Lacerate 160,P2_VWA_25_Tub1,VWA_25_Tub1,2026-04-17,W9-10,,2026-04-20,W9-10,VWA,25,VWA_25,Aiden
P2_VWA_25_Tub1_Lacerate 161,P2_VWA_25_Tub1,VWA_25_Tub1,2026-04-17,W9-10,,2026-04-20,W9-10,VWA,25,VWA_25,Aiden
P2_VWA_25_Tub1_Lacerate 162,P2_VWA_25_Tub1,VWA_25_Tub1,2026-04-17,W9-10,,2026-04-20,W9-10,VWA,25,VWA_25,Aiden
P3_VWA_25_Tub2_Lacerate 112,P3_VWA_25_Tub2,VWA_25_Tub2,2026-04-17,W9-10,,2026-04-20,W9-10,VWA,25,VWA_25,Aiden
P3_VWA_25_Tub2_Lacerate 113,P3_VWA_25_Tub2,VWA_25_Tub2,2026-04-17,W9-10,,2026-04-20,W9-10,VWA,25,VWA_25,Aiden
P1_VWA_25_Tub3_Lacerate 130,P1_VWA_25_Tub3,VWA_25_Tub3,2026-04-17,W9-10,,2026-04-20,W9-10,VWA,25,VWA_25,Aiden
P2_H2_25_Tub1_Lacerate 200,P2_H2_25_Tub1,H2_25_Tub1,2026-04-18,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
P2_H2_25_Tub1_Lacerate 201,P2_H2_25_Tub1,H2_25_Tub1,2026-04-18,W9-10,,2026-04-20,W9-10,H2,25,H2_25,Aiden
PX_VWA_25_Tub1_Lacerate 163,PX_VWA_25_Tub1,VWA_25_Tub1,2026-04-18,W9-10,,2026-04-20,W9-10,VWA,25,VWA_25,Aiden
P3_VWA_25_Tub1_Lacerate 164,P3_VWA_25_Tub1,VWA_25_Tub1,2026-04-18,W9-10,,2026-04-20,W9-10,VWA,25,VWA_25,Aiden
P2_VWA_25_Tub2_Lacerate 114,P2_VWA_25_Tub2,VWA_25_Tub2,2026-04-18,W9-10,,2026-04-20,W9-10,VWA,25,VWA_25,Aiden
P2_VWA_25_Tub2_Lacerate 115,P2_VWA_25_Tub2,VWA_25_Tub2,2026-04-18,W9-10,,2026-04-20,W9-10,VWA,25,VWA_25,Aiden
P1_VWA_25_Tub3_Lacerate 131,P1_VWA_25_Tub3,VWA_25_Tub3,2026-04-18,W9-10,,2026-04-20,W9-10,VWA,25,VWA_25,Aiden
P1_VWA_25_Tub3_Lacerate 132,P1_VWA_25_Tub3,VWA_25_Tub3,2026-04-18,W9-10,,2026-04-20,W9-10,VWA,25,VWA_25,Aiden
P1_VWA_25_Tub3_Lacerate 133,P1_VWA_25_Tub3,VWA_25_Tub3,2026-04-18,W9-10,,2026-04-20,W9-10,VWA,25,VWA_25,Aiden
P1_H2_32_Tub1_Lacerate 124,P1_H2_32_Tub1,H2_32_Tub1,2026-04-18,W9-10,,2026-04-20,W9-10,H2,32,H2_32,Aiden
PX_H2_32_Tub2_Lacerate 176,PX_H2_32_Tub2,H2_32_Tub2,2026-04-18,W9-10,,2026-04-20,W9-10,H2,32,H2_32,Aiden
PX_H2_32_Tub2_Lacerate 177,PX_H2_32_Tub2,H2_32_Tub2,2026-04-18,W9-10,,2026-04-20,W9-10,H2,32,H2_32,Aiden
PX_H2_32_Tub2_Lacerate 178,PX_H2_32_Tub2,H2_32_Tub2,2026-04-18,W9-10,,2026-04-20,W9-10,H2,32,H2_32,Aiden
